SchoolYear,ISDCode,ISDName,DistrictCode,DistrictName,BuildingCode,BuildingName,LOCALE_NAME,EntityType,TOTAL_ENROLLMENT,MALE_ENROLLMENT,FEMALE_ENROLLMENT,AMERICAN_INDIAN_ENROLLMENT,ASIAN_ENROLLMENT,AFRICAN_AMERICAN_ENROLLMENT,HISPANIC_ENROLLMENT,HAWAIIAN_ENROLLMENT,WHITE_ENROLLMENT,TWO_OR_MORE_RACES_ENROLLMENT,KINDERGARTEN_ENROLLMENT,GRADE_1_ENROLLMENT,GRADE_2_ENROLLMENT,GRADE_3_ENROLLMENT,GRADE_4_ENROLLMENT,GRADE_5_ENROLLMENT,GRADE_6_ENROLLMENT,GRADE_7_ENROLLMENT,GRADE_8_ENROLLMENT,GRADE_9_ENROLLMENT,GRADE_10_ENROLLMENT,GRADE_11_ENROLLMENT,GRADE_12_ENROLLMENT,ECONOMIC_DISADVANTAGED_ENROLLMENT,SPECIAL_EDUCATION_ENROLLMENT,ENGLISH_LANGUAGE_LEARNERS_ENROLLMENT,HOMELESS_ENROLLMENT,MIGRANT_ENROLLMENT,AYP_STATUS,AYP_PHASE,GRADE_3_MATH_TESTED,GRADE_3_MATH_PROFICIENT,GRADE_3_MATH_AVG_SS,GRADE_4_MATH_TESTED,GRADE_4_MATH_PROFICIENT,GRADE_4_MATH_AVG_SS,GRADE_5_MATH_TESTED,GRADE_5_MATH_PROFICIENT,GRADE_5_MATH_AVG_SS,GRADE_6_MATH_TESTED,GRADE_6_MATH_PROFICIENT,GRADE_6_MATH_AVG_SS,GRADE_7_MATH_TESTED,GRADE_7_MATH_PROFICIENT,GRADE_7_MATH_AVG_SS,GRADE_8_MATH_TESTED,GRADE_8_MATH_PROFICIENT,GRADE_8_MATH_AVG_SS,GRADE_3_READING_TESTED,GRADE_3_READING_PROFICIENT,GRADE_3_READING_AVG_SS,GRADE_4_READING_TESTED,GRADE_4_READING_PROFICIENT,GRADE_4_READING_AVG_SS,GRADE_5_READING_TESTED,GRADE_5_READING_PROFICIENT,GRADE_5_READING_AVG_SS,GRADE_6_READING_TESTED,GRADE_6_READING_PROFICIENT,GRADE_6_READING_AVG_SS,GRADE_7_READING_TESTED,GRADE_7_READING_PROFICIENT,GRADE_7_READING_AVG_SS,GRADE_8_READING_TESTED,GRADE_8_READING_PROFICIENT,GRADE_8_READING_AVG_SS,GRADE_5_SCIENCE_TESTED,GRADE_5_SCIENCE_PROFICIENT,GRADE_5_SCIENCE_AVG_SS,GRADE_8_SCIENCE_TESTED,GRADE_8_SCIENCE_PROFICIENT,GRADE_8_SCIENCE_AVG_SS,GRADE_6_SOCIAL_STUDIES_TESTED,GRADE_6_SOCIAL_STUDIES_PROFICIENT,GRADE_6_SOCIAL_STUDIES_AVG_SS,GRADE_9_SOCIAL_STUDIES_TESTED,GRADE_9_SOCIAL_STUDIES_PROFICIENT,GRADE_9_SOCIAL_STUDIES_AVG_SS,GRADE_11_MATH_TESTED,GRADE_11_MATH_PROFICIENT,GRADE_11_MATH_AVG_SS,GRADE_11_READING_TESTED,GRADE_11_READING_PROFICIENT,GRADE_11_READING_AVG_SS,GRADE_11_WRITING_TESTED,GRADE_11_WRITING_PROFICIENT,GRADE_11_WRITING_AVG_SS,GRADE_11_SCIENCE_TESTED,GRADE_11_SCIENCE_PROFICIENT,GRADE_11_SCIENCE_AVG_SS,GRADE_11_SOCIAL_STUDIES_TESTED,GRADE_11_SOCIAL_STUDIES_PROFICIENT,GRADE_11_SOCIAL_STUDIES_AVG_SS,GRADE_11_MATH_PERCENT_READY,GRADE_11_READING_PERCENT_READY,GRADE_11_SCIENCE_PERCENT_READY,GRADE_11_ENGLISH_PERCENT_READY,GRADE_11_ALL_SUBJECT_PERCENT_READY,COHORT_4_YEAR,GRADUATION_RATE_4_YEAR,DROPOUT_RATE_4_YEAR,GRADUATES_4_YEAR,DROPOUTS_4_YEAR,CONTINUING_4_YEAR,OTHER_COMPLETER_4_YEAR,COHORT_5_YEAR,GRADUATION_RATE_5_YEAR,DROPOUT_RATE_5_YEAR,GRADUATES_5_YEAR,DROPOUTS_5_YEAR,CONTINUING_5_YEAR,OTHER_COMPLETER_5_YEAR,COHORT_6_YEAR,GRADUATION_RATE_6_YEAR,DROPOUT_RATE_6_YEAR,GRADUATES_6_YEAR,DROPOUTS_6_YEAR,CONTINUING_6_YEAR,OTHER_COMPLETER_6_YEAR
"12 - 13 School Year","82","Wayne RESA","82030","Dearborn City School District","00086","Dearborn Magnet High School","Suburb: Large","LEA School","27","13","14","0","0","4","4","0","19","0","0","0","0","0","0","0","0","0","0","0","4","10","13","15","<10","<10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","< 10","1075.60","10","< 10","1094.80","10","< 10","1084.00","10","< 10","1078.50","10","< 10","1106.30","0.0000","20.0000","0.0000","30.0000","0.0000","2013","66.6700","0.0000","8","0","4","0","2012","80.0000","20.0000","12","3","0","0","2011","80.9500","19.0500","17","4","0","0"
"12 - 13 School Year","82","Wayne RESA","82030","Dearborn City School District","03745","Dearborn Newcomer College Prep Academy","City: Midsize","LEA School","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","<10","<10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.0000","0.0000","0.0000","0.0000","0.0000",,,,,,,,,,,,,,,,,,,,,
"12 - 13 School Year","82","Wayne RESA","82030","Dearborn City School District","03958","Dearborn Public Schools Virtual K-12","City: Midsize","LEA School","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","<10","<10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.0000","0.0000","0.0000","0.0000","0.0000",,,,,,,,,,,,,,,,,,,,,
"12 - 13 School Year","82","Wayne RESA","82030","Dearborn City School District","02425","Dearborn STEM Middle School","Suburb: Large","LEA School","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","<10","<10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.0000","0.0000","0.0000","0.0000","0.0000",,,,,,,,,,,,,,,,,,,,,
"12 - 13 School Year","82","Wayne RESA","82030","Dearborn City School District","09088","Dearborn Virtual Academy","Not Specified","LEA Unique Education Provider","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","<10","<10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.0000","0.0000","0.0000","0.0000","0.0000",,,,,,,,,,,,,,,,,,,,,
"12 - 13 School Year","82","Wayne RESA","82030","Dearborn City School District","00921","Divine Child Elementary School","Not Specified","Nonpublic School","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","<10","<10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.0000","0.0000","0.0000","0.0000","0.0000",,,,,,,,,,,,,,,,,,,,,
"12 - 13 School Year","82","Wayne RESA","82030","Dearborn City School District","00920","Divine Child High School","Not Specified","Nonpublic School","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","<10","<10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.0000","0.0000","0.0000","0.0000","0.0000",,,,,,,,,,,,,,,,,,,,,
"12 - 13 School Year","82","Wayne RESA","82030","Dearborn City School District","00977","Duvall Elementary School","City: Midsize","LEA School","282","152","130","1","4","20","13","0","243","1","45","55","43","50","43","46","0","0","0","0","0","0","0","94","18","51","0","0","0","0","51","23","0","43","25","0","45","31","0","0","0","0","0","0","0","0","0","0","50","40","0","42","33","0","43","34","0","0","0","0","0","0","0","0","0","0","45","15","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.0000","0.0000","0.0000","0.0000","0.0000",,,,,,,,,,,,,,,,,,,,,
"12 - 13 School Year","82","Wayne RESA","82030","Dearborn City School District","01092","Edsel Ford High School","City: Midsize","LEA School","1449","834","615","9","14","123","46","0","1256","1","0","0","0","0","0","0","0","0","0","511","388","247","295","763","206","362","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","501","98","0","234","46","1095.54","235","114","1102.59","236","108","1093.45","234","45","1095.85","234","93","1123.44","25.4200","38.5600","17.8000","51.6900","15.2500","2013","83.7000","4.8900","308","18","34","8","2012","89.0400","7.8800","260","23","5","4","2011","87.0100","12.0800","288","40","1","2"
"12 - 13 School Year","82","Wayne RESA","82030","Dearborn City School District","01145","Emmanuel Lutheran School","Not Specified","Nonpublic School","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","<10","<10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.0000","0.0000","0.0000","0.0000","0.0000",,,,,,,,,,,,,,,,,,,,,
"12 - 13 School Year","82","Wayne RESA","82030","Dearborn City School District","01261","Fordson High School","City: Midsize","LEA School","2314","1269","1045","0","17","45","25","0","2225","2","0","0","0","0","0","0","0","0","0","754","607","476","477","1755","151","892","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","736","97","0","452","111","1096.62","452","205","1101.21","452","195","1094.82","452","62","1094.20","452","139","1117.99","28.0400","29.8000","13.0200","47.9000","10.1500","2013","89.4600","6.6300","526","39","21","2","2012","87.8500","10.7600","506","62","7","1","2011","84.9800","14.8300","447","78","0","1"
"12 - 13 School Year","82","Wayne RESA","82030","Dearborn City School District","09529","Geer Park Elementary School","City: Midsize","LEA School","359","186","173","0","9","33","7","0","310","0","59","57","61","46","75","61","0","0","0","0","0","0","0","286","15","230","0","0","0","0","46","26","0","76","48","0","62","31","0","0","0","0","0","0","0","0","0","0","45","32","0","74","46","0","62","35","0","0","0","0","0","0","0","0","0","0","63","12","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.0000","0.0000","0.0000","0.0000","0.0000",,,,,,,,,,,,,,,,,,,,,
"12 - 13 School Year","82","Wayne RESA","82030","Dearborn City School District","02649","Great Revelations Academy","Not Specified","Nonpublic School","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","<10","<10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.0000","0.0000","0.0000","0.0000","0.0000",,,,,,,,,,,,,,,,,,,,,
"12 - 13 School Year","82","Wayne RESA","82030","Dearborn City School District","01517","Guardian Lutheran School","Not Specified","Nonpublic School","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","<10","<10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.0000","0.0000","0.0000","0.0000","0.0000",,,,,,,,,,,,,,,,,,,,,
"12 - 13 School Year","82","Wayne RESA","82030","Dearborn City School District","03916","Hadi Educational Institute","Not Specified","Nonpublic School","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","<10","<10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.0000","0.0000","0.0000","0.0000","0.0000",,,,,,,,,,,,,,,,,,,,,
"12 - 13 School Year","82","Wayne RESA","82030","Dearborn City School District","01637","Haigh Elementary School","City: Midsize","LEA School","461","233","228","3","6","11","5","0","436","0","75","79","76","72","76","83","0","0","0","0","0","0","0","196","40","148","0","0","0","0","72","35","0","76","43","0","82","51","0","0","0","0","0","0","0","0","0","0","72","55","0","76","45","0","82","66","0","0","0","0","0","0","0","0","0","0","82","12","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.0000","0.0000","0.0000","0.0000","0.0000",,,,,,,,,,,,,,,,,,,,,
"12 - 13 School Year","82","Wayne RESA","82030","Dearborn City School District","01657","Henry Ford Collegiate Academy - Dearborn High School","City: Small","LEA School","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","<10","<10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.0000","0.0000","0.0000","0.0000","0.0000",,,,,,,,,,,,,,,,,,,,,
"12 - 13 School Year","82","Wayne RESA","82030","Dearborn City School District","01656","Henry Ford Collegiate Academy - Edsel Ford High School","City: Small","LEA School","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","<10","<10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.0000","0.0000","0.0000","0.0000","0.0000",,,,,,,,,,,,,,,,,,,,,
"12 - 13 School Year","82","Wayne RESA","82030","Dearborn City School District","01659","Henry Ford Collegiate Academy - Fordson High School","City: Small","LEA School","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","<10","<10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.0000","0.0000","0.0000","0.0000","0.0000",,,,,,,,,,,,,,,,,,,,,
"12 - 13 School Year","82","Wayne RESA","82030","Dearborn City School District","09775","Henry Ford Early College","City: Midsize","LEA School","227","89","138","0","18","44","7","0","157","1","0","0","0","0","0","0","0","0","0","47","51","48","81","124","<10","<10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","48","24","0","47","20","1113.49","47","39","1124.79","47","40","1113.87","47","19","1116.96","47","29","1135.04","55.3200","65.9600","34.0400","85.1100","25.5300","2013","82.9800","10.6400","39","5","3","0","2012","100.0000","0.0000","23","0","0","0",,,,,,,
"12 - 13 School Year","82","Wayne RESA","82030","Dearborn City School District","02712","Henry Ford Early College-Advanced Manufacturing","City: Midsize","LEA School","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","<10","<10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.0000","0.0000","0.0000","0.0000","0.0000",,,,,,,,,,,,,,,,,,,,,
"12 - 13 School Year","82","Wayne RESA","82030","Dearborn City School District","01635","Henry Ford Elementary School","City: Midsize","LEA School","827","419","408","0","5","11","15","0","794","2","143","162","126","127","132","137","0","0","0","0","0","0","0","738","47","645","0","0","0","0","123","40","0","129","42","0","133","44","0","0","0","0","0","0","0","0","0","0","123","61","0","129","58","0","133","59","0","0","0","0","0","0","0","0","0","0","134","< 10","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.0000","0.0000","0.0000","0.0000","0.0000",,,,,,,,,,,,,,,,,,,,,
"12 - 13 School Year","82","Wayne RESA","82030","Dearborn City School District","01974","Howard Elementary School","City: Midsize","LEA School","391","193","198","0","4","11","12","0","364","0","67","57","60","59","69","79","0","0","0","0","0","0","0","111","26","99","0","0","0","0","59","30","0","69","42","0","79","63","0","0","0","0","0","0","0","0","0","0","59","50","0","69","53","0","79","69","0","0","0","0","0","0","0","0","0","0","79","27","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.0000","0.0000","0.0000","0.0000","0.0000",,,,,,,,,,,,,,,,,,,,,
"12 - 13 School Year","82","Wayne RESA","82030","Dearborn City School District","06384","Howe Trainable Center and Montessori","Suburb: Large","LEA School","186","103","83","0","4","9","4","0","169","0","20","33","23","26","20","23","2","2","3","2","2","1","11","90","70","64","0","0","0","0","20","< 10","0","19","14","0","18","15","0","0","0","0","0","0","0","0","0","0","20","17","0","19","16","0","18","15","0","0","0","0","0","0","0","0","0","0","18","< 10","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.0000","0.0000","0.0000","0.0000","0.0000","2013","0.0000","0.0000","0","0","5","1","2012","0.0000","0.0000","0","0","4","0","2011","0.0000","33.3300","0","1","2","0"
"12 - 13 School Year","82","Wayne RESA","82030","Dearborn City School District","08896","International Studies Academy","Not Specified","LEA School","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","<10","<10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.0000","0.0000","0.0000","0.0000","0.0000",,,,,,,,,,,,,,,,,,,,,
"12 - 13 School Year","82","Wayne RESA","82030","Dearborn City School District","07818","Iris Becker Elementary School","City: Midsize","LEA School","289","137","152","0","0","0","1","0","288","0","43","50","49","41","51","55","0","0","0","0","0","0","0","247","24","224","0","0","0","0","40","16","0","50","33","0","54","38","0","0","0","0","0","0","0","0","0","0","39","19","0","50","33","0","53","37","0","0","0","0","0","0","0","0","0","0","55","< 10","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.0000","0.0000","0.0000","0.0000","0.0000",,,,,,,,,,,,,,,,,,,,,
"12 - 13 School Year","82","Wayne RESA","82030","Dearborn City School District","05396","Long Elementary School","City: Midsize","LEA School","202","97","105","1","2","24","11","0","160","4","37","27","28","34","36","40","0","0","0","0","0","0","0","108","28","16","0","0","0","0","34","13","0","37","11","0","40","22","0","0","0","0","0","0","0","0","0","0","34","19","0","37","25","0","40","31","0","0","0","0","0","0","0","0","0","0","40","< 10","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.0000","0.0000","0.0000","0.0000","0.0000",,,,,,,,,,,,,,,,,,,,,
"12 - 13 School Year","82","Wayne RESA","82030","Dearborn City School District","04837","Lowrey Elementary School","City: Midsize","LEA School","754","380","374","0","1","4","4","0","745","0","118","112","119","115","143","147","0","0","0","0","0","0","0","593","36","590","0","0","0","0","113","62","0","141","77","0","141","89","0","0","0","0","0","0","0","0","0","0","112","51","0","139","84","0","141","98","0","0","0","0","0","0","0","0","0","0","141","33","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.0000","0.0000","0.0000","0.0000","0.0000",,,,,,,,,,,,,,,,,,,,,
"12 - 13 School Year","82","Wayne RESA","82030","Dearborn City School District","05850","Lowrey Middle School","City: Midsize","LEA School","551","289","262","0","0","3","3","0","545","0","0","0","0","0","0","0","186","201","164","0","0","0","0","440","24","192","0","0","0","0","0","0","0","0","0","0","0","0","0","185","98","0","199","107","0","163","67","0","0","0","0","0","0","0","0","0","0","184","116","0","197","116","0","163","112","0","0","0","0","162","19","0","185","61","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.0000","0.0000","0.0000","0.0000","0.0000",,,,,,,,,,,,,,,,,,,,,
"12 - 13 School Year","82","Wayne RESA","82030","Dearborn City School District","02356","Maples Elementary School","City: Midsize","LEA School","618","316","302","0","1","2","6","1","608","0","91","100","98","104","108","117","0","0","0","0","0","0","0","559","32","480","0","0","0","0","101","42","0","107","62","0","113","52","0","0","0","0","0","0","0","0","0","0","100","46","0","100","79","0","112","65","0","0","0","0","0","0","0","0","0","0","116","< 10","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.0000","0.0000","0.0000","0.0000","0.0000",,,,,,,,,,,,,,,,,,,,,
"12 - 13 School Year","82","Wayne RESA","82030","Dearborn City School District","09400","McCollough Elementary School","City: Midsize","LEA School","463","228","235","0","1","7","6","0","449","0","71","72","72","83","69","96","0","0","0","0","0","0","0","365","16","357","0","0","0","0","83","20","0","68","22","0","96","35","0","0","0","0","0","0","0","0","0","0","83","44","0","67","35","0","95","49","0","0","0","0","0","0","0","0","0","0","96","< 10","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.0000","0.0000","0.0000","0.0000","0.0000",,,,,,,,,,,,,,,,,,,,,
"12 - 13 School Year","82","Wayne RESA","82030","Dearborn City School District","02460","McDonald Elementary School","City: Midsize","LEA School","339","171","168","0","7","1","1","0","330","0","52","49","67","67","56","48","0","0","0","0","0","0","0","303","22","286","0","0","0","0","68","19","0","54","16","0","48","21","0","0","0","0","0","0","0","0","0","0","68","32","0","54","24","0","48","24","0","0","0","0","0","0","0","0","0","0","48","< 10","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.0000","0.0000","0.0000","0.0000","0.0000",,,,,,,,,,,,,,,,,,,,,
"12 - 13 School Year","82","Wayne RESA","82030","Dearborn City School District","09515","Michael Berry Career Center","Suburb: Large","LEA Unique Education Provider","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","<10","<10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.0000","0.0000","0.0000","0.0000","0.0000",,,,,,,,,,,,,,,,,,,,,
"12 - 13 School Year","82","Wayne RESA","82030","Dearborn City School District","02567","Miller Elementary School","City: Midsize","LEA School","567","304","263","0","5","4","2","0","556","0","90","98","94","94","96","95","0","0","0","0","0","0","0","479","37","457","0","0","0","0","91","28","0","93","46","0","93","45","0","0","0","0","0","0","0","0","0","0","88","44","0","90","44","0","91","45","0","0","0","0","0","0","0","0","0","0","94","< 10","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.0000","0.0000","0.0000","0.0000","0.0000",,,,,,,,,,,,,,,,,,,,,
"12 - 13 School Year","82","Wayne RESA","82030","Dearborn City School District","08531","Muslim American Youth Academy","Not Specified","Nonpublic School","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","<10","<10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.0000","0.0000","0.0000","0.0000","0.0000",,,,,,,,,,,,,,,,,,,,,
"12 - 13 School Year","82","Wayne RESA","82030","Dearborn City School District","04541","Nowlin Elementary School","City: Midsize","LEA School","201","114","87","0","4","16","8","0","173","0","38","30","32","37","35","29","0","0","0","0","0","0","0","97","58","16","0","0","0","0","29","10","0","35","11","0","24","11","0","0","0","0","0","0","0","0","0","0","29","17","0","35","23","0","23","16","0","0","0","0","0","0","0","0","0","0","25","< 10","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.0000","0.0000","0.0000","0.0000","0.0000",,,,,,,,,,,,,,,,,,,,,
"12 - 13 School Year","82","Wayne RESA","82030","Dearborn City School District","02813","Oakman Elementary School","City: Midsize","LEA School","279","140","139","0","0","8","0","0","270","1","39","49","48","48","45","50","0","0","0","0","0","0","0","261","16","213","0","0","0","0","48","15","0","45","25","0","50","23","0","0","0","0","0","0","0","0","0","0","47","21","0","45","25","0","49","25","0","0","0","0","0","0","0","0","0","0","50","< 10","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.0000","0.0000","0.0000","0.0000","0.0000",,,,,,,,,,,,,,,,,,,,,
