SchoolYear,ISDCode,ISDName,DistrictCode,DistrictName,BuildingCode,BuildingName,LOCALE_NAME,EntityType,TOTAL_ENROLLMENT,MALE_ENROLLMENT,FEMALE_ENROLLMENT,AMERICAN_INDIAN_ENROLLMENT,ASIAN_ENROLLMENT,AFRICAN_AMERICAN_ENROLLMENT,HISPANIC_ENROLLMENT,HAWAIIAN_ENROLLMENT,WHITE_ENROLLMENT,TWO_OR_MORE_RACES_ENROLLMENT,KINDERGARTEN_ENROLLMENT,GRADE_1_ENROLLMENT,GRADE_2_ENROLLMENT,GRADE_3_ENROLLMENT,GRADE_4_ENROLLMENT,GRADE_5_ENROLLMENT,GRADE_6_ENROLLMENT,GRADE_7_ENROLLMENT,GRADE_8_ENROLLMENT,GRADE_9_ENROLLMENT,GRADE_10_ENROLLMENT,GRADE_11_ENROLLMENT,GRADE_12_ENROLLMENT,ECONOMIC_DISADVANTAGED_ENROLLMENT,SPECIAL_EDUCATION_ENROLLMENT,ENGLISH_LANGUAGE_LEARNERS_ENROLLMENT,HOMELESS_ENROLLMENT,MIGRANT_ENROLLMENT,AYP_STATUS,AYP_PHASE,GRADE_3_MATH_TESTED,GRADE_3_MATH_PROFICIENT,GRADE_3_MATH_AVG_SS,GRADE_4_MATH_TESTED,GRADE_4_MATH_PROFICIENT,GRADE_4_MATH_AVG_SS,GRADE_5_MATH_TESTED,GRADE_5_MATH_PROFICIENT,GRADE_5_MATH_AVG_SS,GRADE_6_MATH_TESTED,GRADE_6_MATH_PROFICIENT,GRADE_6_MATH_AVG_SS,GRADE_7_MATH_TESTED,GRADE_7_MATH_PROFICIENT,GRADE_7_MATH_AVG_SS,GRADE_8_MATH_TESTED,GRADE_8_MATH_PROFICIENT,GRADE_8_MATH_AVG_SS,GRADE_3_READING_TESTED,GRADE_3_READING_PROFICIENT,GRADE_3_READING_AVG_SS,GRADE_4_READING_TESTED,GRADE_4_READING_PROFICIENT,GRADE_4_READING_AVG_SS,GRADE_5_READING_TESTED,GRADE_5_READING_PROFICIENT,GRADE_5_READING_AVG_SS,GRADE_6_READING_TESTED,GRADE_6_READING_PROFICIENT,GRADE_6_READING_AVG_SS,GRADE_7_READING_TESTED,GRADE_7_READING_PROFICIENT,GRADE_7_READING_AVG_SS,GRADE_8_READING_TESTED,GRADE_8_READING_PROFICIENT,GRADE_8_READING_AVG_SS,GRADE_5_SCIENCE_TESTED,GRADE_5_SCIENCE_PROFICIENT,GRADE_5_SCIENCE_AVG_SS,GRADE_8_SCIENCE_TESTED,GRADE_8_SCIENCE_PROFICIENT,GRADE_8_SCIENCE_AVG_SS,GRADE_6_SOCIAL_STUDIES_TESTED,GRADE_6_SOCIAL_STUDIES_PROFICIENT,GRADE_6_SOCIAL_STUDIES_AVG_SS,GRADE_9_SOCIAL_STUDIES_TESTED,GRADE_9_SOCIAL_STUDIES_PROFICIENT,GRADE_9_SOCIAL_STUDIES_AVG_SS,GRADE_11_MATH_TESTED,GRADE_11_MATH_PROFICIENT,GRADE_11_MATH_AVG_SS,GRADE_11_READING_TESTED,GRADE_11_READING_PROFICIENT,GRADE_11_READING_AVG_SS,GRADE_11_WRITING_TESTED,GRADE_11_WRITING_PROFICIENT,GRADE_11_WRITING_AVG_SS,GRADE_11_SCIENCE_TESTED,GRADE_11_SCIENCE_PROFICIENT,GRADE_11_SCIENCE_AVG_SS,GRADE_11_SOCIAL_STUDIES_TESTED,GRADE_11_SOCIAL_STUDIES_PROFICIENT,GRADE_11_SOCIAL_STUDIES_AVG_SS,GRADE_11_MATH_PERCENT_READY,GRADE_11_READING_PERCENT_READY,GRADE_11_SCIENCE_PERCENT_READY,GRADE_11_ENGLISH_PERCENT_READY,GRADE_11_ALL_SUBJECT_PERCENT_READY,COHORT_4_YEAR,GRADUATION_RATE_4_YEAR,DROPOUT_RATE_4_YEAR,GRADUATES_4_YEAR,DROPOUTS_4_YEAR,CONTINUING_4_YEAR,OTHER_COMPLETER_4_YEAR,COHORT_5_YEAR,GRADUATION_RATE_5_YEAR,DROPOUT_RATE_5_YEAR,GRADUATES_5_YEAR,DROPOUTS_5_YEAR,CONTINUING_5_YEAR,OTHER_COMPLETER_5_YEAR,COHORT_6_YEAR,GRADUATION_RATE_6_YEAR,DROPOUT_RATE_6_YEAR,GRADUATES_6_YEAR,DROPOUTS_6_YEAR,CONTINUING_6_YEAR,OTHER_COMPLETER_6_YEAR
"11 - 12 School Year","82","Wayne RESA","82180","Flat Rock Community Schools",,,,"LEA District","1912","956","956","12","21","75","87","1","1690","26","182","145","130","112","142","147","143","133","156","194","153","141","114","744","289","<10","19","0","Yes","0","107","42","332","140","58","431","142","68","534","140","57","624","131","34","721","152","47","819","107","74","338","139","108","439","142","113","539","140","99","633","131","62","718","152","92","824","142","16","527","154","13","814","140","39","614","186","28","908","134","32","1094.63","134","75","1111.33","134","58","1096.10","134","26","1103.12","134","43","1116.68","25.3700","41.0400","20.9000","55.9700","11.9400","2012","87.1000","6.4500","108","8","7","1","2011","90.7700","7.6900","118","10","1","1","2010","88.6400","11.3600","117","15","0","0"
"11 - 12 School Year","82","Wayne RESA","82180","Flat Rock Community Schools","00000","Administrative Unit","Suburb: Large",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","<10","<10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.0000","0.0000","0.0000","0.0000","0.0000",,,,,,,,,,,,,,,,,,,,,
"11 - 12 School Year","82","Wayne RESA","82180","Flat Rock Community Schools","01169","Ethel C. Bobcean Elem. School","Suburb: Large","LEA School","457","247","210","0","5","12","28","0","401","11","182","145","130","0","0","0","0","0","0","0","0","0","0","199","92","<10","3","0","Yes","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.0000","0.0000","0.0000","0.0000","0.0000",,,,,,,,,,,,,,,,,,,,,
"11 - 12 School Year","82","Wayne RESA","82180","Flat Rock Community Schools","02336","Flat Rock Academic Virtual Academy","Suburb: Large","LEA School","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","<10","<10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.0000","0.0000","0.0000","0.0000","0.0000",,,,,,,,,,,,,,,,,,,,,
"11 - 12 School Year","82","Wayne RESA","82180","Flat Rock Community Schools","03085","Flat Rock Academic Virtual Academy K-5","Suburb: Large","LEA School","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","<10","<10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.0000","0.0000","0.0000","0.0000","0.0000",,,,,,,,,,,,,,,,,,,,,
"11 - 12 School Year","82","Wayne RESA","82180","Flat Rock Community Schools","07674","Flat Rock Adult Ed","Not Specified","LEA Unique Education Provider","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","<10","<10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.0000","0.0000","0.0000","0.0000","0.0000",,,,,,,,,,,,,,,,,,,,,
"11 - 12 School Year","82","Wayne RESA","82180","Flat Rock Community Schools","08943","Flat Rock Community Building (PreK)","Suburb: Large","LEA Unique Education Provider","20","10","10","0","0","1","1","0","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","20","<10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.0000","0.0000","0.0000","0.0000","0.0000",,,,,,,,,,,,,,,,,,,,,
"11 - 12 School Year","82","Wayne RESA","82180","Flat Rock Community Schools","01246","Flat Rock Community High School","Suburb: Large","LEA School","602","291","311","8","7","25","27","0","531","4","0","0","0","0","0","0","0","0","0","194","153","141","114","235","79","<10","8","0","Yes","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","186","28","908","134","32","1094.63","134","75","1111.33","134","58","1096.10","134","26","1103.12","134","43","1116.68","25.3700","41.0400","20.9000","55.9700","11.9400","2012","87.8000","5.6900","108","7","7","1","2011","90.7000","7.7500","117","10","1","1","2010","90.4800","9.5200","114","12","0","0"
"11 - 12 School Year","82","Wayne RESA","82180","Flat Rock Community Schools","04301","FRCS Operations Facility","Not Specified","LEA Non-Instructional Ancillary Facility","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","<10","<10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.0000","0.0000","0.0000","0.0000","0.0000",,,,,,,,,,,,,,,,,,,,,
"11 - 12 School Year","82","Wayne RESA","82180","Flat Rock Community Schools","05233","John M. Barnes Elem. School","Suburb: Large","LEA School","401","174","227","1","4","16","12","0","365","3","0","0","0","112","142","147","0","0","0","0","0","0","0","143","60","<10","3","0","Yes","0","107","42","332","140","58","431","142","68","534","0","0","0","0","0","0","0","0","0","107","74","338","139","108","439","142","113","539","0","0","0","0","0","0","0","0","0","142","16","527","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.0000","0.0000","0.0000","0.0000","0.0000",,,,,,,,,,,,,,,,,,,,,
"11 - 12 School Year","82","Wayne RESA","82180","Flat Rock Community Schools","00553","Special Education Cooperative","Not Specified","LEA Non-Instructional Ancillary Facility","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","<10","<10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.0000","0.0000","0.0000","0.0000","0.0000",,,,,,,,,,,,,,,,,,,,,
"11 - 12 School Year","82","Wayne RESA","82180","Flat Rock Community Schools","04172","Thomas Simpson Middle School","Suburb: Large","LEA School","432","234","198","3","5","21","19","1","375","8","0","0","0","0","0","0","143","133","156","0","0","0","0","162","38","<10","5","0","Yes","0","0","0","0","0","0","0","0","0","0","140","57","624","131","34","721","152","47","819","0","0","0","0","0","0","0","0","0","140","99","633","131","62","718","152","92","824","0","0","0","154","13","814","140","39","614","0","0","0","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.0000","0.0000","0.0000","0.0000","0.0000",,,,,,,,,,,,,,,,,,,,,
"11 - 12 School Year","82","Wayne RESA","82772","Fostering Leadership Academy",,,,"PSA District","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","<10","<10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.0000","0.0000","0.0000","0.0000","0.0000",,,,,,,,,,,,,,,,,,,,,
"11 - 12 School Year","82","Wayne RESA","82772","Fostering Leadership Academy","00000","Administrative Unit","Suburb: Large",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","<10","<10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.0000","0.0000","0.0000","0.0000","0.0000",,,,,,,,,,,,,,,,,,,,,
"11 - 12 School Year","82","Wayne RESA","82772","Fostering Leadership Academy","03853","Fostering Leadership Academy","Suburb: Large","PSA School","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","<10","<10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.0000","0.0000","0.0000","0.0000","0.0000",,,,,,,,,,,,,,,,,,,,,
"11 - 12 School Year","82","Wayne RESA","82987","Frontier International Academy",,,,"PSA District","329","148","181","0","66","26","0","0","236","1","0","0","0","0","0","0","0","0","0","117","93","73","46","329","16","162","1","0","Yes","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","117","16","905","70","< 10","1062.54","70","20","1078.56","70","16","1066.73","70","< 10","1065.89","70","10","1100.97","8.5700","14.2900","4.2900","28.5700","2.8600","2012","88.6800","5.6600","47","3","3","0","2011","91.8400","6.1200","45","3","0","1","2010","100.0000","0.0000","42","0","0","0"
"11 - 12 School Year","82","Wayne RESA","82987","Frontier International Academy","00000","Administrative Unit","City: Large",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","<10","<10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.0000","0.0000","0.0000","0.0000","0.0000",,,,,,,,,,,,,,,,,,,,,
"11 - 12 School Year","82","Wayne RESA","82987","Frontier International Academy","09609","Frontier International Academy","City: Large","PSA School","329","148","181","0","66","26","0","0","236","1","0","0","0","0","0","0","0","0","0","117","93","73","46","329","16","162","1","0","Yes","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","117","16","905","70","< 10","1062.54","70","20","1078.56","70","16","1066.73","70","< 10","1065.89","70","10","1100.97","8.5700","14.2900","4.2900","28.5700","2.8600","2012","94.0000","0.0000","47","0","3","0","2011","93.7500","4.1700","45","2","0","1","2010","100.0000","0.0000","42","0","0","0"
"11 - 12 School Year","82","Wayne RESA","82987","Frontier International Academy","03274","Frontier International Academy - Elementary","City: Midsize","PSA School","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","<10","<10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.0000","0.0000","0.0000","0.0000","0.0000",,,,,,,,,,,,,,,,,,,,,
"11 - 12 School Year","82","Wayne RESA","82050","Garden City Public Schools",,,,"LEA District","4868","2646","2222","13","35","577","129","0","4109","5","235","241","255","300","324","322","315","349","389","450","677","402","499","2284","913","57","34","0","No","0","277","71","323","303","70","419","308","44","511","293","65","614","329","58","713","372","28","806","278","130","323","303","169","424","306","175","524","292","161","623","330","160","717","372","188","818","308","18","515","371","32","814","292","52","608","426","53","904","358","64","1094.89","360","180","1103.12","361","154","1092.20","359","59","1100.81","359","100","1115.06","26.0400","31.8600","22.9900","50.9700","10.5300","2012","65.8500","14.9800","378","86","110","0","2011","71.9300","21.2300","410","121","37","2","2010","65.3000","26.4800","397","161","48","2"
"11 - 12 School Year","82","Wayne RESA","82050","Garden City Public Schools","00000","Administrative Unit","Suburb: Large",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","<10","<10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.0000","0.0000","0.0000","0.0000","0.0000",,,,,,,,,,,,,,,,,,,,,
"11 - 12 School Year","82","Wayne RESA","82050","Garden City Public Schools","04674","Burger Development Center","Suburb: Large","LEA School","344","293","51","3","7","58","17","0","258","1","13","8","13","22","21","20","26","19","18","20","24","26","18","161","344","<10","1","0","No","0","2","< 10","305","4","< 10","405","5","< 10","483","6","< 10","587","5","< 10","700","4","< 10","793","1","< 10","288","3","< 10","408","3","< 10","491","5","< 10","596","5","< 10","691","3","< 10","792","5","< 10","481","3","< 10","798","5","< 10","585","6","< 10","892","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.0000","0.0000","0.0000","0.0000","0.0000","2012","0.0000","5.8800","0","1","16","0","2011","6.2500","0.0000","1","0","14","1","2010","2.5600","2.5600","1","1","37","0"
"11 - 12 School Year","82","Wayne RESA","82050","Garden City Public Schools","07376","Cambridge Alternative High School","Suburb: Large","LEA School","557","325","232","1","1","248","15","0","292","0","0","0","0","0","0","0","0","0","0","11","325","38","183","277","<10","<10","8","0","No","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","< 10","894","17","< 10","1083.71","18","< 10","1089.67","19","< 10","1059.32","18","< 10","1090.72","18","< 10","1108.28","5.2600","10.5300","5.2600","15.7900","0.0000","2012","39.7700","23.9800","68","41","62","0","2011","58.2400","31.7600","99","54","17","0","2010","46.4300","48.2100","78","81","8","1"
"11 - 12 School Year","82","Wayne RESA","82050","Garden City Public Schools","07018","Cyesis Program","Not Specified","LEA School","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","<10","<10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.0000","0.0000","0.0000","0.0000","0.0000",,,,,,,,,,,,,,,,,,,,,
"11 - 12 School Year","82","Wayne RESA","82050","Garden City Public Schools","00513","Douglas Elementary 3-4 Campus","Suburb: Large","LEA School","581","302","279","2","5","29","17","0","527","1","0","0","0","278","303","0","0","0","0","0","0","0","0","343","84","<10","5","0","Yes","0","275","71","323","299","70","420","0","0","0","0","0","0","0","0","0","0","0","0","277","130","323","300","169","424","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.0000","0.0000","0.0000","0.0000","0.0000",,,,,,,,,,,,,,,,,,,,,
"11 - 12 School Year","82","Wayne RESA","82050","Garden City Public Schools","00944","Douglas School","Suburb: Large","LEA School","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","<10","<10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.0000","0.0000","0.0000","0.0000","0.0000",,,,,,,,,,,,,,,,,,,,,
"11 - 12 School Year","82","Wayne RESA","82050","Garden City Public Schools","00514","Farmington 5-6 Campus","Suburb: Large","LEA School","591","310","281","2","4","26","12","0","545","2","0","0","0","0","0","302","289","0","0","0","0","0","0","296","97","<10","6","0","No","0","0","0","0","0","0","0","303","44","512","287","65","615","0","0","0","0","0","0","0","0","0","0","0","0","303","175","525","287","161","624","0","0","0","0","0","0","303","18","515","0","0","0","287","52","609","0","0","0","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.0000","0.0000","0.0000","0.0000","0.0000",,,,,,,,,,,,,,,,,,,,,
"11 - 12 School Year","82","Wayne RESA","82050","Garden City Public Schools","01205","Farmington Elementary School","Suburb: Large","LEA School","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","<10","<10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.0000","0.0000","0.0000","0.0000","0.0000",,,,,,,,,,,,,,,,,,,,,
"11 - 12 School Year","82","Wayne RESA","82050","Garden City Public Schools","01359","Garden City High School","Suburb: Large","LEA School","1383","715","668","4","9","128","31","0","1210","1","0","0","0","0","0","0","0","0","0","419","328","338","298","519","197","<10","10","0","Yes","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","410","53","904","341","64","1095.45","342","176","1103.83","342","151","1094.03","341","57","1101.34","341","97","1115.42","27.1900","33.0400","23.9800","52.9200","11.1100","2012","90.7600","4.1400","285","13","16","0","2011","91.7200","7.2800","277","22","2","1","2010","93.0700","6.6000","282","20","0","1"
"11 - 12 School Year","82","Wayne RESA","82050","Garden City Public Schools","04463","Garden City Middle School","Suburb: Large","LEA School","701","348","353","1","2","49","15","0","634","0","0","0","0","0","0","0","0","330","371","0","0","0","0","309","111","<10","4","0","Yes","0","0","0","0","0","0","0","0","0","0","0","0","0","324","58","714","368","28","806","0","0","0","0","0","0","0","0","0","0","0","0","325","160","718","369","187","818","0","0","0","368","32","814","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.0000","0.0000","0.0000","0.0000","0.0000",,,,,,,,,,,,,,,,,,,,,
"11 - 12 School Year","82","Wayne RESA","82050","Garden City Public Schools","01642","Henry Ruff School","Suburb: Large","LEA School","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","<10","<10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.0000","0.0000","0.0000","0.0000","0.0000",,,,,,,,,,,,,,,,,,,,,
"11 - 12 School Year","82","Wayne RESA","82050","Garden City Public Schools","04673","Homebound Program","Not Specified","LEA Unique Education Provider","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","<10","<10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.0000","0.0000","0.0000","0.0000","0.0000",,,,,,,,,,,,,,,,,,,,,
"11 - 12 School Year","82","Wayne RESA","82050","Garden City Public Schools","02136","Lathers Early Childhood and Kindergarten Center","Suburb: Large","LEA School","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","<10","<10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.0000","0.0000","0.0000","0.0000","0.0000",,,,,,,,,,,,,,,,,,,,,
"11 - 12 School Year","82","Wayne RESA","82050","Garden City Public Schools","00516","Lathers Early Childhood and Kindergarten Center","Suburb: Large","LEA School","237","120","117","0","3","11","5","0","218","0","222","1","0","0","0","0","0","0","0","0","0","0","0","115","24","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.0000","0.0000","0.0000","0.0000","0.0000",,,,,,,,,,,,,,,,,,,,,
"11 - 12 School Year","82","Wayne RESA","82050","Garden City Public Schools","07375","Marquette Center","Not Specified","LEA Unique Education Provider","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","<10","<10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.0000","0.0000","0.0000","0.0000","0.0000",,,,,,,,,,,,,,,,,,,,,
"11 - 12 School Year","82","Wayne RESA","82050","Garden City Public Schools","02508","Memorial Elementary","Suburb: Large","LEA School","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","<10","<10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.0000","0.0000","0.0000","0.0000","0.0000",,,,,,,,,,,,,,,,,,,,,
"11 - 12 School Year","82","Wayne RESA","82050","Garden City Public Schools","00523","Memorial Elementary 1-2 Campus","Suburb: Large","LEA School","474","233","241","0","4","28","17","0","425","0","0","232","242","0","0","0","0","0","0","0","0","0","0","264","54","15","0","0","Yes","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.0000","0.0000","0.0000","0.0000","0.0000",,,,,,,,,,,,,,,,,,,,,
